date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2019-05-02,1.0,race/tour-de-romandie/2019/stage-2,Tour de Romandie | Stage 2,CH,2.UWT,174.4,50,60.0,1936,47,18.6 km solo
2019-05-01,51.0,race/tour-de-romandie/2019/stage-1,Tour de Romandie | Stage 1,CH,2.UWT,168.4,0,0.0,3094,154,Sprint of large group
2019-04-30,7.0,race/tour-de-romandie/2019/prologue,Tour de Romandie | Prologue,CH,2.UWT,3.87,4,0.0,38,3,Time Trial
2019-04-14,11.0,race/paris-roubaix/2019/result,Paris-Roubaix,FR,1.UWT,257.0,46,70.0,1334,5,Sprint à deux
2019-04-07,44.0,race/ronde-van-vlaanderen/2019/result,Ronde van Vlaanderen - Tour des Flandres ME,BE,1.UWT,267.0,5,10.0,2164,72,17 km solo
2019-04-03,42.0,race/dwars-door-vlaanderen/2019/result,Dwars door Vlaanderen - A travers la Flandre ME,BE,1.UWT,182.6,5,5.0,1213,47,Sprint of 21 riders
2019-03-31,16.0,race/gent-wevelgem/2019/result,Gent-Wevelgem in Flanders Fields ME,BE,1.UWT,249.5,20,30.0,1511,37,Sprint of large group
2019-03-29,56.0,race/e3-harelbeke/2019/result,E3 BinckBank Classic,BE,1.UWT,204.0,5,2.0,2619,79,Sprint of 44 riders
2019-03-23,59.0,race/milano-sanremo/2019/result,Milano-Sanremo,IT,1.UWT,291.0,5,3.0,2060,60,Sprint of 41 riders
2019-03-19,16.0,race/tirreno-adriatico/2019/stage-7,Tirreno-Adriatico | Stage 7 (ITT),IT,2.UWT,10.1,0,0.0,9,0,Time Trial
2019-03-18,84.0,race/tirreno-adriatico/2019/stage-6,Tirreno-Adriatico | Stage 6,IT,2.UWT,195.0,0,0.0,2257,44,Sprint of large group
2019-03-17,50.0,race/tirreno-adriatico/2019/stage-5,Tirreno-Adriatico | Stage 5,IT,2.UWT,180.0,0,0.0,2902,239,? km solo
2019-03-16,110.0,race/tirreno-adriatico/2019/stage-4,Tirreno-Adriatico | Stage 4,IT,2.UWT,221.0,0,0.0,3350,179,Sprint of 13 riders
2019-03-15,87.0,race/tirreno-adriatico/2019/stage-3,Tirreno-Adriatico | Stage 3,IT,2.UWT,226.0,0,0.0,2873,67,Sprint of large group
2019-03-14,64.0,race/tirreno-adriatico/2019/stage-2,Tirreno-Adriatico | Stage 2,IT,2.UWT,195.0,0,0.0,2168,85,Sprint of large group
2019-03-13,8.0,race/tirreno-adriatico/2019/stage-1,Tirreno-Adriatico | Stage 1 (TTT),IT,2.UWT,21.5,0,0.0,12,0,Time Trial
2019-03-09,15.0,race/strade-bianche/2019/result,Strade Bianche,IT,1.UWT,184.0,22,20.0,2993,151,Sprint à deux
2019-03-02,18.0,race/omloop-het-nieuwsblad/2019/result,Omloop Het Nieuwsblad ME,BE,1.UWT,200.0,17,20.0,1653,47,2.5 km solo
2020-10-21,8.0,race/oxyclean-classic-brugge-de-panne/2020/result,AG Driedaagse Brugge-De Panne ME,BE,1.UWT,188.6,50,75.0,249,0,4 km solo
2020-10-18,102.0,race/ronde-van-vlaanderen/2020/result,Ronde van Vlaanderen - Tour des Flandres ME,BE,1.UWT,243.3,5,0.0,2014,79,Sprint à deux
2020-10-11,5.0,race/gent-wevelgem/2020/result,Gent-Wevelgem in Flanders Fields ME,BE,1.UWT,232.5,80,225.0,1360,33,Sprint of small group
2020-10-03,5.0,race/renewi-tour/2020/stage-5,BinckBank Tour | Stage 5,BE,2.UWT,183.6,10,0.0,2104,80,50 km solo
2020-10-02,2.0,race/renewi-tour/2020/stage-4,BinckBank Tour | Stage 4 (ITT),BE,2.UWT,8.14,30,20.0,178,11,Time Trial
2020-10-01,33.0,race/renewi-tour/2020/stage-3,BinckBank Tour | Stage 3,BE,2.UWT,157.0,0,0.0,276,0,Sprint of large group
2020-09-29,33.0,race/renewi-tour/2020/stage-1,BinckBank Tour | Stage 1,BE,2.UWT,132.1,0,0.0,286,0,Sprint of large group
2020-09-25,3.0,race/world-championship-itt/2020/result,World Championships ME - ITT,IT,WC,31.7,140,200.0,384,28,Time Trial
2020-09-16,,race/tour-de-france/2020/stage-17,Tour de France | Stage 17,FR,2.UWT,170.0,0,0.0,4430,444,3.5 km solo
2020-09-15,42.0,race/tour-de-france/2020/stage-16,Tour de France | Stage 16,FR,2.UWT,164.0,0,0.0,3903,250,25 km solo
2020-09-13,63.0,race/tour-de-france/2020/stage-15,Tour de France | Stage 15,FR,2.UWT,174.5,0,0.0,3724,390,Sprint à deux
2020-09-12,62.0,race/tour-de-france/2020/stage-14,Tour de France | Stage 14,FR,2.UWT,194.0,0,0.0,2646,73,3 km solo
2020-09-11,77.0,race/tour-de-france/2020/stage-13,Tour de France | Stage 13,FR,2.UWT,191.5,0,0.0,4459,302,0.1 km solo
2020-09-10,36.0,race/tour-de-france/2020/stage-12,Tour de France | Stage 12,FR,2.UWT,218.0,0,0.0,3389,142,28 km solo
2020-09-09,99.0,race/tour-de-france/2020/stage-11,Tour de France | Stage 11,FR,2.UWT,166.5,0,0.0,1008,13,Sprint of large group
2020-09-08,59.0,race/tour-de-france/2020/stage-10,Tour de France | Stage 10,FR,2.UWT,168.5,0,0.0,531,2,Sprint of large group
2020-09-06,38.0,race/tour-de-france/2020/stage-9,Tour de France | Stage 9,FR,2.UWT,153.0,0,0.0,3500,239,Sprint of small group
2020-09-05,67.0,race/tour-de-france/2020/stage-8,Tour de France | Stage 8,FR,2.UWT,141.0,0,0.0,3821,295,35 km solo
2020-09-04,41.0,race/tour-de-france/2020/stage-7,Tour de France | Stage 7,FR,2.UWT,168.0,0,0.0,2011,47,Sprint of large group
2020-09-03,80.0,race/tour-de-france/2020/stage-6,Tour de France | Stage 6,FR,2.UWT,191.0,0,0.0,3087,227,17 km solo
2020-09-02,61.0,race/tour-de-france/2020/stage-5,Tour de France | Stage 5,FR,2.UWT,183.0,0,0.0,1388,31,Sprint of large group
2020-09-01,70.0,race/tour-de-france/2020/stage-4,Tour de France | Stage 4,FR,2.UWT,160.5,0,0.0,3200,200,Sprint of small group
2020-08-31,79.0,race/tour-de-france/2020/stage-3,Tour de France | Stage 3,FR,2.UWT,198.0,0,0.0,3003,81,Sprint of large group
2020-08-30,85.0,race/tour-de-france/2020/stage-2,Tour de France | Stage 2,FR,2.UWT,185.0,0,0.0,4066,188,Sprint of small group
2020-08-29,141.0,race/tour-de-france/2020/stage-1,Tour de France | Stage 1,FR,2.UWT,156.0,0,0.0,1597,46,Sprint of large group
2020-08-16,42.0,race/dauphine/2020/stage-5,Critérium du Dauphiné | Stage 5,FR,2.UWT,142.5,0,0.0,4391,310,8.8 km solo
2020-08-15,66.0,race/dauphine/2020/stage-4,Critérium du Dauphiné | Stage 4,FR,2.UWT,148.5,0,0.0,4669,322,4.5 km solo
2020-08-14,49.0,race/dauphine/2020/stage-3,Critérium du Dauphiné | Stage 3,FR,2.UWT,157.0,0,0.0,3472,308,65 km solo
2020-08-13,60.0,race/dauphine/2020/stage-2,Critérium du Dauphiné | Stage 2,FR,2.UWT,135.0,0,0.0,2878,309,0.65 km solo
2020-08-12,67.0,race/dauphine/2020/stage-1,Critérium du Dauphiné | Stage 1,FR,2.UWT,218.5,0,0.0,3575,128,Sprint of large group
2020-08-08,52.0,race/milano-sanremo/2020/result,Milano-Sanremo,IT,1.UWT,305.0,5,5.0,2803,68,Sprint à deux
2020-08-01,14.0,race/strade-bianche/2020/result,Strade Bianche,IT,1.UWT,184.0,26,25.0,3073,159,12.5 km solo
