date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2018-06-04,9.0,race/dauphine/2018/stage-1,Critérium du Dauphiné | Stage 1,FR,2.UWT,179.0,2,0.0,2841,94,Sprint of large group
2018-06-03,14.0,race/dauphine/2018/prologue,Critérium du Dauphiné | Prologue,FR,2.UWT,6.6,0,0.0,30,0,Time Trial
2018-05-19,91.0,race/tour-of-california/2018/stage-7,Amgen Tour of California | Stage 7,US,2.UWT,143.0,0,0.0,167,0,Sprint of large group
2018-05-18,46.0,race/tour-of-california/2018/stage-6,Amgen Tour of California | Stage 6,US,2.UWT,196.5,0,0.0,4625,203,10 km solo
2018-05-17,108.0,race/tour-of-california/2018/stage-5,Amgen Tour of California | Stage 5,US,2.UWT,176.5,0,0.0,670,5,Sprint of large group
2018-05-16,106.0,race/tour-of-california/2018/stage-4,Amgen Tour of California | Stage 4 (ITT),US,2.UWT,34.7,0,0.0,199,4,Time Trial
2018-05-15,77.0,race/tour-of-california/2018/stage-3,Amgen Tour of California | Stage 3,US,2.UWT,197.0,0,0.0,2462,135,3.5 km solo
2018-05-14,63.0,race/tour-of-california/2018/stage-2,Amgen Tour of California | Stage 2,US,2.UWT,157.0,0,0.0,2488,248,2 km solo
2018-05-13,33.0,race/tour-of-california/2018/stage-1,Amgen Tour of California | Stage 1,US,2.UWT,134.5,0,0.0,277,0,Sprint of large group
2018-04-15,,race/amstel-gold-race/2018/result,Amstel Gold Race,NL,1.UWT,263.0,0,0.0,3496,103,Sprint à deux
2018-04-08,11.0,race/paris-roubaix/2018/result,Paris-Roubaix,FR,1.UWT,257.0,46,70.0,1309,4,Sprint à deux
2018-04-01,18.0,race/ronde-van-vlaanderen/2018/result,Ronde van Vlaanderen - Tour des Flandres ME,BE,1.UWT,264.7,24,30.0,2166,78,19 km solo
2018-03-28,2.0,race/dwars-door-vlaanderen/2018/result,Dwars door Vlaanderen - A travers la Flandre ME,BE,1.UWT,180.0,150,250.0,1313,55,0.8 km solo
2018-03-25,34.0,race/gent-wevelgem/2018/result,Gent-Wevelgem in Flanders Fields ME,BE,1.UWT,251.1,5,10.0,1532,46,Sprint of 19 riders
2018-03-23,38.0,race/e3-harelbeke/2018/result,Record Bank E3 Harelbeke,BE,1.UWT,206.5,5,8.0,1859,46,30 km solo
2018-03-10,,race/paris-nice/2018/stage-7,Paris - Nice | Stage 7,FR,2.UWT,175.0,0,0.0,4044,274,1.5 km solo
