date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2018-03-06,119.0,race/paris-nice/2018/stage-3,Paris - Nice | Stage 3,FR,2.UWT,210.0,0,0.0,2380,79,Sprint of 70 riders
2018-03-05,9.0,race/paris-nice/2018/stage-2,Paris - Nice | Stage 2,FR,2.UWT,187.0,2,0.0,640,4,Sprint of large group
2018-03-04,35.0,race/paris-nice/2018/stage-1,Paris - Nice | Stage 1,FR,2.UWT,135.0,0,0.0,1224,46,Sprint of large group
2019-10-22,79.0,race/tour-of-guangxi/2019/stage-6,Gree-Tour of Guangxi | Stage 6,CN,2.UWT,168.3,0,0.0,1275,43,Sprint of large group
2019-10-21,9.0,race/tour-of-guangxi/2019/stage-5,Gree-Tour of Guangxi | Stage 5,CN,2.UWT,212.2,2,0.0,2133,78,Sprint of large group
2019-10-20,105.0,race/tour-of-guangxi/2019/stage-4,Gree-Tour of Guangxi | Stage 4,CN,2.UWT,161.4,0,0.0,1589,61,Sprint à deux
2019-10-19,40.0,race/tour-of-guangxi/2019/stage-3,Gree-Tour of Guangxi | Stage 3,CN,2.UWT,143.0,0,0.0,2190,89,Sprint of large group
2019-10-18,9.0,race/tour-of-guangxi/2019/stage-2,Gree-Tour of Guangxi | Stage 2,CN,2.UWT,152.3,2,0.0,601,1,Sprint of large group
2019-10-17,71.0,race/tour-of-guangxi/2019/stage-1,Gree-Tour of Guangxi | Stage 1,CN,2.UWT,135.6,0,0.0,537,17,Sprint of large group
2019-09-29,15.0,race/world-championship/2019/result,World Championships ME - Road Race,GB,WC,260.7,46,40.0,3220,82,Sprint of small group
2019-09-15,11.0,race/vuelta-a-espana/2019/stage-21,La Vuelta ciclista a España | Stage 21,ES,2.UWT,106.6,5,0.0,763,8,Sprint of large group
2019-09-14,137.0,race/vuelta-a-espana/2019/stage-20,La Vuelta ciclista a España | Stage 20,ES,2.UWT,190.4,0,0.0,4559,242,39 km solo
2019-09-13,30.0,race/vuelta-a-espana/2019/stage-19,La Vuelta ciclista a España | Stage 19,ES,2.UWT,165.2,0,0.0,1771,48,24 km solo
2019-09-12,135.0,race/vuelta-a-espana/2019/stage-18,La Vuelta ciclista a España | Stage 18,ES,2.UWT,178.2,0,0.0,3689,162,53 km solo
2019-09-11,61.0,race/vuelta-a-espana/2019/stage-17,La Vuelta ciclista a España | Stage 17,ES,2.UWT,219.6,0,0.0,2395,57,Sprint of small group
2019-09-09,130.0,race/vuelta-a-espana/2019/stage-16,La Vuelta ciclista a España | Stage 16,ES,2.UWT,144.4,0,0.0,4114,326,4 km solo
2019-09-08,154.0,race/vuelta-a-espana/2019/stage-15,La Vuelta ciclista a España | Stage 15,ES,2.UWT,154.4,0,0.0,4114,368,6.6 km solo
2019-09-07,8.0,race/vuelta-a-espana/2019/stage-14,La Vuelta ciclista a España | Stage 14,ES,2.UWT,188.0,10,0.0,2432,63,Sprint of large group
2019-09-06,117.0,race/vuelta-a-espana/2019/stage-13,La Vuelta ciclista a España | Stage 13,ES,2.UWT,166.4,0,0.0,4179,287,Sprint à deux
2019-09-05,56.0,race/vuelta-a-espana/2019/stage-12,La Vuelta ciclista a España | Stage 12,ES,2.UWT,171.4,0,0.0,2072,160,9 km solo
2019-09-04,160.0,race/vuelta-a-espana/2019/stage-11,La Vuelta ciclista a España | Stage 11,ES,2.UWT,180.0,0,0.0,3168,137,25 km solo
2019-09-03,111.0,race/vuelta-a-espana/2019/stage-10,La Vuelta ciclista a España | Stage 10 (ITT),ES,2.UWT,36.2,0,0.0,525,49,Time Trial
2019-09-01,152.0,race/vuelta-a-espana/2019/stage-9,La Vuelta ciclista a España | Stage 9,ES,2.UWT,94.4,0,0.0,3300,394,3 km solo
2019-08-31,91.0,race/vuelta-a-espana/2019/stage-8,La Vuelta ciclista a España | Stage 8,ES,2.UWT,166.9,0,0.0,2291,95,Sprint of 13 riders
2019-08-30,150.0,race/vuelta-a-espana/2019/stage-7,La Vuelta ciclista a España | Stage 7,ES,2.UWT,183.2,0,0.0,2842,242,Sprint à deux
2019-08-29,141.0,race/vuelta-a-espana/2019/stage-6,La Vuelta ciclista a España | Stage 6,ES,2.UWT,198.9,0,0.0,3294,151,0.4 km solo
2019-08-28,146.0,race/vuelta-a-espana/2019/stage-5,La Vuelta ciclista a España | Stage 5,ES,2.UWT,170.7,0,0.0,3764,270,0.5 km solo
2019-08-27,72.0,race/vuelta-a-espana/2019/stage-4,La Vuelta ciclista a España | Stage 4,ES,2.UWT,175.5,0,0.0,1233,27,Sprint of large group
2019-08-26,19.0,race/vuelta-a-espana/2019/stage-3,La Vuelta ciclista a España | Stage 3,ES,2.UWT,188.0,0,0.0,1730,65,Sprint of large group
